,0
13508,tensor([[2.7288]])
13509,tensor([[2.7369]])
13510,tensor([[2.7444]])
13511,tensor([[2.7480]])
13512,tensor([[2.7568]])
13513,tensor([[2.7649]])
13514,tensor([[2.7751]])
13515,tensor([[2.7762]])
13516,tensor([[2.7774]])
13517,tensor([[2.7742]])
13518,tensor([[2.7714]])
13519,tensor([[2.7668]])
13520,tensor([[2.7617]])
13521,tensor([[2.7562]])
13522,tensor([[2.7590]])
13523,tensor([[2.7685]])
13524,tensor([[2.7727]])
13525,tensor([[2.7787]])
13526,tensor([[2.7810]])
13527,tensor([[2.7810]])
13528,tensor([[2.7855]])
13529,tensor([[2.7799]])
13530,tensor([[2.7822]])
13531,tensor([[2.7861]])
13532,tensor([[2.7989]])
13533,tensor([[2.8092]])
13534,tensor([[2.8160]])
13535,tensor([[2.8129]])
13536,tensor([[2.8128]])
13537,tensor([[2.8142]])
13538,tensor([[2.8269]])
13539,tensor([[2.8461]])
13540,tensor([[2.8587]])
13541,tensor([[2.8713]])
13542,tensor([[2.8816]])
13543,tensor([[2.8866]])
13544,tensor([[2.8955]])
13545,tensor([[2.8982]])
13546,tensor([[2.8985]])
13547,tensor([[2.9033]])
13548,tensor([[2.9044]])
13549,tensor([[2.9066]])
13550,tensor([[2.9086]])
13551,tensor([[2.9149]])
13552,tensor([[2.9206]])
13553,tensor([[2.9491]])
13554,tensor([[2.9517]])
13555,tensor([[2.9551]])
13556,tensor([[2.9697]])
13557,tensor([[2.9760]])
13558,tensor([[2.9772]])
13559,tensor([[2.9904]])
13560,tensor([[2.9990]])
13561,tensor([[3.0090]])
13562,tensor([[3.0203]])
13563,tensor([[3.0416]])
13564,tensor([[3.0783]])
13565,tensor([[3.0893]])
13566,tensor([[3.0982]])
13567,tensor([[3.1207]])
13568,tensor([[3.1352]])
13569,tensor([[3.1449]])
13570,tensor([[3.1548]])
13571,tensor([[3.1615]])
13572,tensor([[3.1620]])
13573,tensor([[3.1614]])
13574,tensor([[3.1652]])
13575,tensor([[3.1708]])
13576,tensor([[3.1736]])
13577,tensor([[3.1761]])
13578,tensor([[3.1795]])
13579,tensor([[3.1869]])
13580,tensor([[3.1946]])
13581,tensor([[3.2015]])
13582,tensor([[3.2033]])
13583,tensor([[3.2038]])
13584,tensor([[3.2086]])
13585,tensor([[3.2096]])
13586,tensor([[3.2134]])
13587,tensor([[3.2143]])
13588,tensor([[3.2265]])
13589,tensor([[3.2566]])
13590,tensor([[3.2655]])
13591,tensor([[3.2735]])
13592,tensor([[3.2807]])
13593,tensor([[3.2828]])
13594,tensor([[3.2846]])
13595,tensor([[3.2883]])
13596,tensor([[3.2894]])
13597,tensor([[3.2893]])
13598,tensor([[3.2815]])
13599,tensor([[3.2788]])
13600,tensor([[3.2806]])
13601,tensor([[3.2844]])
13602,tensor([[3.2910]])
13603,tensor([[3.2958]])
13604,tensor([[3.2955]])
13605,tensor([[3.2975]])
13606,tensor([[3.2993]])
13607,tensor([[3.2965]])
13608,tensor([[3.2949]])
13609,tensor([[3.2924]])
13610,tensor([[3.2934]])
13611,tensor([[3.2957]])
13612,tensor([[3.2808]])
13613,tensor([[3.2717]])
13614,tensor([[3.2668]])
13615,tensor([[3.2579]])
13616,tensor([[3.2465]])
13617,tensor([[3.2406]])
13618,tensor([[3.2320]])
13619,tensor([[3.2277]])
13620,tensor([[3.2278]])
13621,tensor([[3.2258]])
13622,tensor([[3.2239]])
13623,tensor([[3.2222]])
13624,tensor([[3.2207]])
13625,tensor([[3.2192]])
13626,tensor([[3.2308]])
13627,tensor([[3.2314]])
13628,tensor([[3.2309]])
13629,tensor([[3.2293]])
13630,tensor([[3.2221]])
13631,tensor([[3.2137]])
13632,tensor([[3.1961]])
13633,tensor([[3.1784]])
13634,tensor([[3.1688]])
13635,tensor([[3.1546]])
13636,tensor([[3.1571]])
13637,tensor([[3.1530]])
13638,tensor([[3.1402]])
13639,tensor([[3.1311]])
13640,tensor([[3.1251]])
13641,tensor([[3.1229]])
13642,tensor([[3.1199]])
13643,tensor([[3.1182]])
13644,tensor([[3.1135]])
13645,tensor([[3.1060]])
13646,tensor([[3.1003]])
13647,tensor([[3.0941]])
13648,tensor([[3.0874]])
13649,tensor([[3.0722]])
13650,tensor([[3.0689]])
13651,tensor([[3.0694]])
13652,tensor([[3.0740]])
13653,tensor([[3.0819]])
13654,tensor([[3.0832]])
13655,tensor([[3.0917]])
13656,tensor([[3.0908]])
13657,tensor([[3.0926]])
13658,tensor([[3.0962]])
13659,tensor([[3.0961]])
13660,tensor([[3.0982]])
13661,tensor([[3.0969]])
13662,tensor([[3.0979]])
13663,tensor([[3.0933]])
13664,tensor([[3.0895]])
13665,tensor([[3.0902]])
13666,tensor([[3.0984]])
13667,tensor([[3.1101]])
13668,tensor([[3.1366]])
13669,tensor([[3.1401]])
13670,tensor([[3.1462]])
13671,tensor([[3.1466]])
13672,tensor([[3.1459]])
13673,tensor([[3.1431]])
13674,tensor([[3.1417]])
13675,tensor([[3.1382]])
13676,tensor([[3.1372]])
13677,tensor([[3.1314]])
13678,tensor([[3.1268]])
13679,tensor([[3.1269]])
13680,tensor([[3.1346]])
13681,tensor([[3.1417]])
13682,tensor([[3.1421]])
13683,tensor([[3.1462]])
13684,tensor([[3.1487]])
13685,tensor([[3.1519]])
13686,tensor([[3.1527]])
13687,tensor([[3.1491]])
13688,tensor([[3.1459]])
13689,tensor([[3.1430]])
13690,tensor([[3.1425]])
13691,tensor([[3.1432]])
13692,tensor([[3.1405]])
13693,tensor([[3.1255]])
13694,tensor([[3.1209]])
13695,tensor([[3.1304]])
13696,tensor([[3.1377]])
13697,tensor([[3.1410]])
13698,tensor([[3.1462]])
13699,tensor([[3.1453]])
13700,tensor([[3.1532]])
13701,tensor([[3.1571]])
13702,tensor([[3.1597]])
13703,tensor([[3.1618]])
13704,tensor([[3.1637]])
13705,tensor([[3.1730]])
13706,tensor([[3.1856]])
13707,tensor([[3.1926]])
13708,tensor([[3.2000]])
13709,tensor([[3.2034]])
13710,tensor([[3.2031]])
13711,tensor([[3.2040]])
13712,tensor([[3.2157]])
13713,tensor([[3.2249]])
13714,tensor([[3.2278]])
13715,tensor([[3.2357]])
13716,tensor([[3.2385]])
13717,tensor([[3.2524]])
13718,tensor([[3.2819]])
13719,tensor([[3.2972]])
13720,tensor([[3.3021]])
13721,tensor([[3.3054]])
13722,tensor([[3.3094]])
13723,tensor([[3.3022]])
13724,tensor([[3.2964]])
13725,tensor([[3.2911]])
13726,tensor([[3.2735]])
13727,tensor([[3.2660]])
13728,tensor([[3.2537]])
13729,tensor([[3.2416]])
13730,tensor([[3.2263]])
13731,tensor([[3.2115]])
13732,tensor([[3.1817]])
13733,tensor([[3.1625]])
13734,tensor([[3.1286]])
13735,tensor([[3.1169]])
13736,tensor([[3.1022]])
13737,tensor([[3.0996]])
13738,tensor([[3.1006]])
13739,tensor([[3.1080]])
13740,tensor([[3.1146]])
13741,tensor([[3.1217]])
13742,tensor([[3.1303]])
13743,tensor([[3.1380]])
13744,tensor([[3.1460]])
13745,tensor([[3.1565]])
13746,tensor([[3.1581]])
13747,tensor([[3.1543]])
13748,tensor([[3.1541]])
13749,tensor([[3.1495]])
13750,tensor([[3.1444]])
13751,tensor([[3.1408]])
13752,tensor([[3.1213]])
13753,tensor([[3.0982]])
13754,tensor([[3.0884]])
13755,tensor([[3.0785]])
13756,tensor([[3.0718]])
13757,tensor([[3.0658]])
13758,tensor([[3.0626]])
13759,tensor([[3.0644]])
13760,tensor([[3.0657]])
13761,tensor([[3.0669]])
13762,tensor([[3.0659]])
13763,tensor([[3.0704]])
13764,tensor([[3.0745]])
13765,tensor([[3.0814]])
13766,tensor([[3.0888]])
13767,tensor([[3.0976]])
13768,tensor([[3.1012]])
13769,tensor([[3.1062]])
13770,tensor([[3.1068]])
13771,tensor([[3.1030]])
13772,tensor([[3.0985]])
13773,tensor([[3.0977]])
13774,tensor([[3.0959]])
13775,tensor([[3.1034]])
13776,tensor([[3.1098]])
13777,tensor([[3.1134]])
13778,tensor([[3.1144]])
13779,tensor([[3.1165]])
13780,tensor([[3.1178]])
13781,tensor([[3.1221]])
13782,tensor([[3.1256]])
13783,tensor([[3.1232]])
13784,tensor([[3.1172]])
13785,tensor([[3.1135]])
13786,tensor([[3.1113]])
13787,tensor([[3.1082]])
13788,tensor([[3.1109]])
13789,tensor([[3.1133]])
13790,tensor([[3.1199]])
13791,tensor([[3.1269]])
13792,tensor([[3.1354]])
13793,tensor([[3.1452]])
13794,tensor([[3.1546]])
13795,tensor([[3.1636]])
13796,tensor([[3.1706]])
13797,tensor([[3.1855]])
13798,tensor([[3.1967]])
13799,tensor([[3.2079]])
13800,tensor([[3.2395]])
13801,tensor([[3.2485]])
13802,tensor([[3.2559]])
13803,tensor([[3.2597]])
13804,tensor([[3.2807]])
13805,tensor([[3.2896]])
13806,tensor([[3.3028]])
13807,tensor([[3.3222]])
13808,tensor([[3.3375]])
13809,tensor([[3.3583]])
13810,tensor([[3.3675]])
13811,tensor([[3.3758]])
13812,tensor([[3.3853]])
13813,tensor([[3.4086]])
13814,tensor([[3.4278]])
13815,tensor([[3.4453]])
13816,tensor([[3.4547]])
13817,tensor([[3.4588]])
13818,tensor([[3.4645]])
13819,tensor([[3.4684]])
13820,tensor([[3.4613]])
13821,tensor([[3.4554]])
13822,tensor([[3.4479]])
13823,tensor([[3.4399]])
13824,tensor([[3.4370]])
13825,tensor([[3.4331]])
13826,tensor([[3.4306]])
13827,tensor([[3.4315]])
13828,tensor([[3.4329]])
13829,tensor([[3.4311]])
13830,tensor([[3.4293]])
13831,tensor([[3.4212]])
13832,tensor([[3.4137]])
13833,tensor([[3.4091]])
13834,tensor([[3.4084]])
13835,tensor([[3.4105]])
13836,tensor([[3.4079]])
13837,tensor([[3.4074]])
13838,tensor([[3.4006]])
13839,tensor([[3.3965]])
13840,tensor([[3.3957]])
13841,tensor([[3.4029]])
13842,tensor([[3.4068]])
13843,tensor([[3.4134]])
13844,tensor([[3.4224]])
13845,tensor([[3.4251]])
13846,tensor([[3.4274]])
13847,tensor([[3.4315]])
13848,tensor([[3.4360]])
13849,tensor([[3.4336]])
13850,tensor([[3.4199]])
13851,tensor([[3.4154]])
13852,tensor([[3.4095]])
13853,tensor([[3.4079]])
13854,tensor([[3.4053]])
13855,tensor([[3.4039]])
13856,tensor([[3.4026]])
13857,tensor([[3.3980]])
13858,tensor([[3.3981]])
13859,tensor([[3.3937]])
13860,tensor([[3.3928]])
13861,tensor([[3.3898]])
13862,tensor([[3.3848]])
13863,tensor([[3.3811]])
13864,tensor([[3.3787]])
13865,tensor([[3.3695]])
13866,tensor([[3.3679]])
13867,tensor([[3.3686]])
13868,tensor([[3.3723]])
13869,tensor([[3.3746]])
13870,tensor([[3.3880]])
13871,tensor([[3.3872]])
13872,tensor([[3.3939]])
13873,tensor([[3.3999]])
13874,tensor([[3.4073]])
13875,tensor([[3.4150]])
13876,tensor([[3.4218]])
13877,tensor([[3.4354]])
13878,tensor([[3.4410]])
13879,tensor([[3.4448]])
13880,tensor([[3.4626]])
13881,tensor([[3.4727]])
13882,tensor([[3.4780]])
13883,tensor([[3.4763]])
13884,tensor([[3.4747]])
13885,tensor([[3.4709]])
13886,tensor([[3.4652]])
13887,tensor([[3.4600]])
13888,tensor([[3.4540]])
13889,tensor([[3.4486]])
13890,tensor([[3.4463]])
13891,tensor([[3.4468]])
13892,tensor([[3.4459]])
13893,tensor([[3.4522]])
13894,tensor([[3.4524]])
13895,tensor([[3.4523]])
13896,tensor([[3.4532]])
13897,tensor([[3.4492]])
13898,tensor([[3.4467]])
13899,tensor([[3.4443]])
13900,tensor([[3.4409]])
13901,tensor([[3.4367]])
13902,tensor([[3.4327]])
13903,tensor([[3.4236]])
13904,tensor([[3.4239]])
13905,tensor([[3.4485]])
13906,tensor([[3.4832]])
13907,tensor([[3.5009]])
13908,tensor([[3.5179]])
13909,tensor([[3.5308]])
13910,tensor([[3.5411]])
13911,tensor([[3.5536]])
13912,tensor([[3.5592]])
13913,tensor([[3.5641]])
13914,tensor([[3.5705]])
13915,tensor([[3.5718]])
13916,tensor([[3.5793]])
13917,tensor([[3.5827]])
13918,tensor([[3.5866]])
13919,tensor([[3.5867]])
13920,tensor([[3.5888]])
13921,tensor([[3.5917]])
13922,tensor([[3.5930]])
13923,tensor([[3.5940]])
13924,tensor([[3.5824]])
13925,tensor([[3.5795]])
13926,tensor([[3.5788]])
13927,tensor([[3.5737]])
13928,tensor([[3.5722]])
13929,tensor([[3.5718]])
13930,tensor([[3.5735]])
13931,tensor([[3.5771]])
13932,tensor([[3.5823]])
13933,tensor([[3.5869]])
13934,tensor([[3.5996]])
13935,tensor([[3.6085]])
13936,tensor([[3.6153]])
13937,tensor([[3.6213]])
13938,tensor([[3.6263]])
13939,tensor([[3.6317]])
13940,tensor([[3.6386]])
13941,tensor([[3.6468]])
13942,tensor([[3.6529]])
13943,tensor([[3.6631]])
13944,tensor([[3.6681]])
13945,tensor([[3.6876]])
13946,tensor([[3.6894]])
13947,tensor([[3.6908]])
13948,tensor([[3.6952]])
13949,tensor([[3.6957]])
13950,tensor([[3.6970]])
13951,tensor([[3.6979]])
13952,tensor([[3.6953]])
13953,tensor([[3.6882]])
13954,tensor([[3.6882]])
13955,tensor([[3.6923]])
13956,tensor([[3.6959]])
13957,tensor([[3.6956]])
13958,tensor([[3.6940]])
13959,tensor([[3.6923]])
13960,tensor([[3.6962]])
13961,tensor([[3.7061]])
13962,tensor([[3.7169]])
13963,tensor([[3.7326]])
13964,tensor([[3.7545]])
13965,tensor([[3.7649]])
13966,tensor([[3.7774]])
13967,tensor([[3.8042]])
13968,tensor([[3.8131]])
13969,tensor([[3.8220]])
13970,tensor([[3.8309]])
13971,tensor([[3.8420]])
13972,tensor([[3.8670]])
13973,tensor([[3.8690]])
13974,tensor([[3.8739]])
13975,tensor([[3.8826]])
13976,tensor([[3.8959]])
13977,tensor([[3.9067]])
13978,tensor([[3.9193]])
13979,tensor([[3.9283]])
13980,tensor([[3.9393]])
13981,tensor([[3.9523]])
13982,tensor([[3.9637]])
13983,tensor([[3.9692]])
13984,tensor([[3.9750]])
13985,tensor([[3.9766]])
13986,tensor([[3.9756]])
13987,tensor([[3.9742]])
13988,tensor([[3.9722]])
13989,tensor([[3.9690]])
13990,tensor([[3.9669]])
13991,tensor([[3.9648]])
13992,tensor([[3.9614]])
13993,tensor([[3.9592]])
13994,tensor([[3.9451]])
13995,tensor([[3.9403]])
13996,tensor([[3.9133]])
13997,tensor([[3.9140]])
13998,tensor([[3.9101]])
13999,tensor([[3.9008]])
14000,tensor([[3.8764]])
14001,tensor([[3.8619]])
14002,tensor([[3.8453]])
14003,tensor([[3.8312]])
14004,tensor([[3.8194]])
14005,tensor([[3.8035]])
14006,tensor([[3.7981]])
14007,tensor([[3.7908]])
14008,tensor([[3.7907]])
14009,tensor([[3.7914]])
14010,tensor([[3.7822]])
14011,tensor([[3.7765]])
14012,tensor([[3.7701]])
14013,tensor([[3.7693]])
14014,tensor([[3.7726]])
14015,tensor([[3.7731]])
14016,tensor([[3.7710]])
14017,tensor([[3.7679]])
14018,tensor([[3.7659]])
14019,tensor([[3.7639]])
14020,tensor([[3.7630]])
14021,tensor([[3.7642]])
14022,tensor([[3.7694]])
14023,tensor([[3.7852]])
14024,tensor([[3.7932]])
14025,tensor([[3.8002]])
14026,tensor([[3.8106]])
14027,tensor([[3.8220]])
14028,tensor([[3.8374]])
14029,tensor([[3.8489]])
14030,tensor([[3.8568]])
14031,tensor([[3.8658]])
14032,tensor([[3.8737]])
14033,tensor([[3.8805]])
14034,tensor([[3.8853]])
14035,tensor([[3.8882]])
14036,tensor([[3.8862]])
14037,tensor([[3.8829]])
14038,tensor([[3.8809]])
14039,tensor([[3.8831]])
14040,tensor([[3.8849]])
14041,tensor([[3.8885]])
14042,tensor([[3.8949]])
14043,tensor([[3.9066]])
14044,tensor([[3.9180]])
14045,tensor([[3.9462]])
14046,tensor([[3.9583]])
14047,tensor([[3.9677]])
14048,tensor([[3.9826]])
14049,tensor([[3.9945]])
14050,tensor([[4.0105]])
14051,tensor([[4.0316]])
14052,tensor([[4.0429]])
14053,tensor([[4.0550]])
14054,tensor([[4.0747]])
14055,tensor([[4.0815]])
14056,tensor([[4.0890]])
14057,tensor([[4.0901]])
14058,tensor([[4.0895]])
14059,tensor([[4.0876]])
14060,tensor([[4.0833]])
14061,tensor([[4.0814]])
14062,tensor([[4.0759]])
14063,tensor([[4.0455]])
14064,tensor([[4.0289]])
14065,tensor([[4.0242]])
14066,tensor([[4.0184]])
14067,tensor([[4.0157]])
14068,tensor([[4.0123]])
14069,tensor([[4.0123]])
14070,tensor([[3.9985]])
14071,tensor([[3.9919]])
14072,tensor([[3.9765]])
14073,tensor([[3.9657]])
14074,tensor([[3.9578]])
14075,tensor([[3.9527]])
14076,tensor([[3.9445]])
14077,tensor([[3.9323]])
14078,tensor([[3.9223]])
14079,tensor([[3.9148]])
14080,tensor([[3.9090]])
14081,tensor([[3.9078]])
14082,tensor([[3.9099]])
14083,tensor([[3.9181]])
14084,tensor([[3.9196]])
14085,tensor([[3.9174]])
14086,tensor([[3.9141]])
14087,tensor([[3.9108]])
14088,tensor([[3.9042]])
14089,tensor([[3.9046]])
14090,tensor([[3.9026]])
14091,tensor([[3.9026]])
14092,tensor([[3.9035]])
14093,tensor([[3.9051]])
14094,tensor([[3.8889]])
14095,tensor([[3.8837]])
14096,tensor([[3.8809]])
14097,tensor([[3.8760]])
14098,tensor([[3.8691]])
14099,tensor([[3.8604]])
14100,tensor([[3.8511]])
14101,tensor([[3.8349]])
14102,tensor([[3.8230]])
14103,tensor([[3.8143]])
14104,tensor([[3.8074]])
14105,tensor([[3.7953]])
14106,tensor([[3.7821]])
14107,tensor([[3.7710]])
14108,tensor([[3.7608]])
14109,tensor([[3.7558]])
14110,tensor([[3.7533]])
14111,tensor([[3.7497]])
14112,tensor([[3.7430]])
14113,tensor([[3.7400]])
14114,tensor([[3.7404]])
14115,tensor([[3.7439]])
14116,tensor([[3.7446]])
14117,tensor([[3.7517]])
14118,tensor([[3.7589]])
14119,tensor([[3.7663]])
14120,tensor([[3.7727]])
14121,tensor([[3.7907]])
14122,tensor([[3.7973]])
14123,tensor([[3.8063]])
14124,tensor([[3.8175]])
14125,tensor([[3.8649]])
14126,tensor([[3.8917]])
14127,tensor([[3.8970]])
14128,tensor([[3.8993]])
14129,tensor([[3.9067]])
14130,tensor([[3.9089]])
14131,tensor([[3.9083]])
14132,tensor([[3.9053]])
14133,tensor([[3.9047]])
14134,tensor([[3.9046]])
14135,tensor([[3.9019]])
14136,tensor([[3.9015]])
14137,tensor([[3.8997]])
14138,tensor([[3.8978]])
14139,tensor([[3.8978]])
14140,tensor([[3.8920]])
14141,tensor([[3.8842]])
14142,tensor([[3.8770]])
14143,tensor([[3.8702]])
14144,tensor([[3.8355]])
14145,tensor([[3.8327]])
14146,tensor([[3.8251]])
14147,tensor([[3.8214]])
14148,tensor([[3.8254]])
14149,tensor([[3.8310]])
14150,tensor([[3.8324]])
14151,tensor([[3.8279]])
14152,tensor([[3.8242]])
14153,tensor([[3.8284]])
14154,tensor([[3.8275]])
14155,tensor([[3.8253]])
14156,tensor([[3.8231]])
14157,tensor([[3.8242]])
14158,tensor([[3.8283]])
14159,tensor([[3.8350]])
14160,tensor([[3.8415]])
14161,tensor([[3.8572]])
14162,tensor([[3.8659]])
14163,tensor([[3.8822]])
14164,tensor([[3.8909]])
14165,tensor([[3.9008]])
14166,tensor([[3.9168]])
14167,tensor([[3.9244]])
14168,tensor([[3.9320]])
14169,tensor([[3.9301]])
14170,tensor([[3.9251]])
14171,tensor([[3.9193]])
14172,tensor([[3.9172]])
14173,tensor([[3.9163]])
14174,tensor([[3.9155]])
14175,tensor([[3.9197]])
14176,tensor([[3.9244]])
14177,tensor([[3.9242]])
14178,tensor([[3.9231]])
14179,tensor([[3.9162]])
14180,tensor([[3.9107]])
14181,tensor([[3.8981]])
14182,tensor([[3.8935]])
14183,tensor([[3.8902]])
14184,tensor([[3.8892]])
14185,tensor([[3.8869]])
14186,tensor([[3.8812]])
14187,tensor([[3.8780]])
14188,tensor([[3.8791]])
14189,tensor([[3.8776]])
14190,tensor([[3.8927]])
14191,tensor([[3.9161]])
14192,tensor([[3.9284]])
14193,tensor([[3.9382]])
14194,tensor([[3.9380]])
14195,tensor([[3.9319]])
14196,tensor([[3.9296]])
14197,tensor([[3.9282]])
14198,tensor([[3.9301]])
14199,tensor([[3.9375]])
14200,tensor([[3.9525]])
14201,tensor([[3.9626]])
14202,tensor([[3.9704]])
14203,tensor([[3.9748]])
14204,tensor([[3.9774]])
14205,tensor([[3.9806]])
14206,tensor([[3.9853]])
14207,tensor([[4.0022]])
14208,tensor([[4.0254]])
14209,tensor([[4.0371]])
14210,tensor([[4.0618]])
14211,tensor([[4.0653]])
14212,tensor([[4.0787]])
14213,tensor([[4.0805]])
14214,tensor([[4.0852]])
14215,tensor([[4.0901]])
14216,tensor([[4.0931]])
14217,tensor([[4.1068]])
14218,tensor([[4.1127]])
14219,tensor([[4.1188]])
14220,tensor([[4.1240]])
14221,tensor([[4.1293]])
14222,tensor([[4.1338]])
14223,tensor([[4.1320]])
14224,tensor([[4.1288]])
14225,tensor([[4.1235]])
14226,tensor([[4.1130]])
14227,tensor([[4.1220]])
14228,tensor([[4.1259]])
14229,tensor([[4.1257]])
14230,tensor([[4.1219]])
14231,tensor([[4.1203]])
14232,tensor([[4.1196]])
14233,tensor([[4.1202]])
14234,tensor([[4.1163]])
14235,tensor([[4.1125]])
14236,tensor([[4.1086]])
14237,tensor([[4.1026]])
14238,tensor([[4.0968]])
14239,tensor([[4.0935]])
14240,tensor([[4.0770]])
14241,tensor([[4.0691]])
14242,tensor([[4.0621]])
14243,tensor([[4.0732]])
14244,tensor([[4.0774]])
14245,tensor([[4.0807]])
14246,tensor([[4.0823]])
14247,tensor([[4.0856]])
14248,tensor([[4.0916]])
14249,tensor([[4.0967]])
14250,tensor([[4.1075]])
14251,tensor([[4.1262]])
14252,tensor([[4.1419]])
14253,tensor([[4.1579]])
14254,tensor([[4.1698]])
14255,tensor([[4.1789]])
14256,tensor([[4.1923]])
14257,tensor([[4.2018]])
14258,tensor([[4.2144]])
14259,tensor([[4.2287]])
14260,tensor([[4.2422]])
14261,tensor([[4.2607]])
14262,tensor([[4.2724]])
14263,tensor([[4.2793]])
14264,tensor([[4.2861]])
14265,tensor([[4.2934]])
14266,tensor([[4.2987]])
14267,tensor([[4.2998]])
14268,tensor([[4.3047]])
14269,tensor([[4.3132]])
14270,tensor([[4.3237]])
14271,tensor([[4.3317]])
14272,tensor([[4.3395]])
14273,tensor([[4.3461]])
14274,tensor([[4.3561]])
14275,tensor([[4.3589]])
14276,tensor([[4.3530]])
14277,tensor([[4.3527]])
14278,tensor([[4.3469]])
14279,tensor([[4.3416]])
14280,tensor([[4.3352]])
14281,tensor([[4.3346]])
14282,tensor([[4.3348]])
14283,tensor([[4.3367]])
14284,tensor([[4.3313]])
14285,tensor([[4.3272]])
14286,tensor([[4.3220]])
14287,tensor([[4.3202]])
14288,tensor([[4.3225]])
14289,tensor([[4.3231]])
14290,tensor([[4.3243]])
14291,tensor([[4.3239]])
14292,tensor([[4.3197]])
14293,tensor([[4.3112]])
14294,tensor([[4.3042]])
14295,tensor([[4.2997]])
14296,tensor([[4.2919]])
14297,tensor([[4.2866]])
14298,tensor([[4.2742]])
14299,tensor([[4.2706]])
14300,tensor([[4.2518]])
14301,tensor([[4.2383]])
14302,tensor([[4.2290]])
14303,tensor([[4.2192]])
14304,tensor([[4.2099]])
14305,tensor([[4.2057]])
14306,tensor([[4.1970]])
14307,tensor([[4.1900]])
14308,tensor([[4.1843]])
14309,tensor([[4.1756]])
14310,tensor([[4.1685]])
14311,tensor([[4.1577]])
14312,tensor([[4.1395]])
14313,tensor([[4.1181]])
14314,tensor([[4.1102]])
14315,tensor([[4.0972]])
14316,tensor([[4.0698]])
14317,tensor([[4.0532]])
14318,tensor([[4.0263]])
14319,tensor([[4.0072]])
14320,tensor([[3.9745]])
14321,tensor([[3.9606]])
14322,tensor([[3.9489]])
14323,tensor([[3.9359]])
14324,tensor([[3.9206]])
14325,tensor([[3.8906]])
14326,tensor([[3.8768]])
14327,tensor([[3.8586]])
14328,tensor([[3.8215]])
14329,tensor([[3.7897]])
14330,tensor([[3.7724]])
14331,tensor([[3.7600]])
14332,tensor([[3.7518]])
14333,tensor([[3.7476]])
14334,tensor([[3.7402]])
14335,tensor([[3.7280]])
14336,tensor([[3.7176]])
14337,tensor([[3.7155]])
14338,tensor([[3.7134]])
14339,tensor([[3.7091]])
14340,tensor([[3.7036]])
14341,tensor([[3.7038]])
14342,tensor([[3.7050]])
14343,tensor([[3.7080]])
14344,tensor([[3.7083]])
14345,tensor([[3.7117]])
14346,tensor([[3.7146]])
14347,tensor([[3.7156]])
14348,tensor([[3.7229]])
14349,tensor([[3.7293]])
14350,tensor([[3.7293]])
14351,tensor([[3.7292]])
14352,tensor([[3.7255]])
14353,tensor([[3.7340]])
14354,tensor([[3.7426]])
14355,tensor([[3.7616]])
14356,tensor([[3.7678]])
14357,tensor([[3.7743]])
14358,tensor([[3.7853]])
14359,tensor([[3.7929]])
14360,tensor([[3.8005]])
14361,tensor([[3.8149]])
14362,tensor([[3.8291]])
14363,tensor([[3.8385]])
14364,tensor([[3.8511]])
14365,tensor([[3.8600]])
14366,tensor([[3.8666]])
14367,tensor([[3.8723]])
14368,tensor([[3.8805]])
14369,tensor([[3.8887]])
14370,tensor([[3.8991]])
14371,tensor([[3.9082]])
14372,tensor([[3.9215]])
14373,tensor([[3.9373]])
14374,tensor([[3.9458]])
14375,tensor([[3.9554]])
14376,tensor([[3.9626]])
14377,tensor([[3.9689]])
14378,tensor([[3.9698]])
14379,tensor([[3.9736]])
14380,tensor([[3.9767]])
14381,tensor([[3.9803]])
14382,tensor([[3.9878]])
14383,tensor([[3.9905]])
14384,tensor([[3.9926]])
14385,tensor([[3.9898]])
14386,tensor([[3.9848]])
14387,tensor([[3.9790]])
14388,tensor([[3.9777]])
14389,tensor([[3.9729]])
14390,tensor([[3.9725]])
14391,tensor([[3.9719]])
14392,tensor([[3.9732]])
14393,tensor([[3.9751]])
14394,tensor([[3.9788]])
14395,tensor([[3.9807]])
14396,tensor([[3.9844]])
14397,tensor([[3.9873]])
14398,tensor([[3.9908]])
14399,tensor([[3.9991]])
14400,tensor([[4.0085]])
14401,tensor([[4.0144]])
14402,tensor([[4.0128]])
14403,tensor([[4.0111]])
14404,tensor([[4.0114]])
14405,tensor([[4.0081]])
14406,tensor([[4.0048]])
14407,tensor([[4.0048]])
14408,tensor([[4.0023]])
14409,tensor([[4.0031]])
14410,tensor([[4.0057]])
14411,tensor([[4.0032]])
14412,tensor([[4.0001]])
14413,tensor([[3.9982]])
14414,tensor([[3.9950]])
14415,tensor([[3.9918]])
14416,tensor([[3.9852]])
14417,tensor([[3.9755]])
14418,tensor([[3.9665]])
14419,tensor([[3.9643]])
14420,tensor([[3.9618]])
14421,tensor([[3.9570]])
14422,tensor([[3.9468]])
14423,tensor([[3.9449]])
14424,tensor([[3.9440]])
14425,tensor([[3.9428]])
14426,tensor([[3.9426]])
14427,tensor([[3.9501]])
14428,tensor([[3.9538]])
14429,tensor([[3.9447]])
14430,tensor([[3.9437]])
14431,tensor([[3.9414]])
14432,tensor([[3.9401]])
14433,tensor([[3.9420]])
14434,tensor([[3.9401]])
14435,tensor([[3.9425]])
14436,tensor([[3.9422]])
14437,tensor([[3.9460]])
14438,tensor([[3.9525]])
14439,tensor([[3.9712]])
14440,tensor([[3.9809]])
