,0
12560,tensor([[10.8591]])
12561,tensor([[10.8358]])
12562,tensor([[10.7937]])
12563,tensor([[10.7688]])
12564,tensor([[10.7052]])
12565,tensor([[10.6799]])
12566,tensor([[10.6416]])
12567,tensor([[10.6284]])
12568,tensor([[10.6241]])
12569,tensor([[10.6143]])
12570,tensor([[10.5998]])
12571,tensor([[10.5635]])
12572,tensor([[10.5061]])
12573,tensor([[10.4805]])
12574,tensor([[10.4682]])
12575,tensor([[10.4655]])
12576,tensor([[10.4728]])
12577,tensor([[10.4882]])
12578,tensor([[10.4891]])
12579,tensor([[10.4843]])
12580,tensor([[10.4864]])
12581,tensor([[10.4744]])
12582,tensor([[10.4483]])
12583,tensor([[10.4286]])
12584,tensor([[10.4098]])
12585,tensor([[10.3331]])
12586,tensor([[10.2927]])
12587,tensor([[10.2619]])
12588,tensor([[10.2316]])
12589,tensor([[10.2080]])
12590,tensor([[10.2008]])
12591,tensor([[10.1997]])
12592,tensor([[10.2099]])
12593,tensor([[10.2126]])
12594,tensor([[10.2150]])
12595,tensor([[10.2151]])
12596,tensor([[10.2329]])
12597,tensor([[10.2477]])
12598,tensor([[10.2896]])
12599,tensor([[10.3225]])
12600,tensor([[10.3655]])
12601,tensor([[10.4220]])
12602,tensor([[10.4481]])
12603,tensor([[10.4768]])
12604,tensor([[10.4965]])
12605,tensor([[10.5223]])
12606,tensor([[10.6133]])
12607,tensor([[10.6769]])
12608,tensor([[10.7616]])
12609,tensor([[10.8290]])
12610,tensor([[10.8848]])
12611,tensor([[10.9284]])
12612,tensor([[10.9647]])
12613,tensor([[11.0181]])
12614,tensor([[11.0645]])
12615,tensor([[11.1096]])
12616,tensor([[11.1650]])
12617,tensor([[11.2160]])
12618,tensor([[11.2673]])
12619,tensor([[11.2638]])
12620,tensor([[11.2399]])
12621,tensor([[11.2083]])
12622,tensor([[11.2061]])
12623,tensor([[11.1986]])
12624,tensor([[11.1895]])
12625,tensor([[11.1712]])
12626,tensor([[11.1489]])
12627,tensor([[11.1101]])
12628,tensor([[11.0807]])
12629,tensor([[11.0569]])
12630,tensor([[10.9935]])
12631,tensor([[10.9756]])
12632,tensor([[10.9520]])
12633,tensor([[10.9199]])
12634,tensor([[10.8960]])
12635,tensor([[10.8741]])
12636,tensor([[10.8558]])
12637,tensor([[10.8346]])
12638,tensor([[10.8324]])
12639,tensor([[10.8228]])
12640,tensor([[10.8096]])
12641,tensor([[10.7903]])
12642,tensor([[10.7758]])
12643,tensor([[10.7600]])
12644,tensor([[10.7417]])
12645,tensor([[10.7263]])
12646,tensor([[10.7012]])
12647,tensor([[10.6994]])
12648,tensor([[10.7049]])
12649,tensor([[10.7188]])
12650,tensor([[10.7292]])
12651,tensor([[10.7335]])
12652,tensor([[10.8501]])
12653,tensor([[10.8890]])
12654,tensor([[10.9373]])
12655,tensor([[10.9675]])
12656,tensor([[10.9999]])
12657,tensor([[11.0291]])
12658,tensor([[11.0625]])
12659,tensor([[11.0970]])
12660,tensor([[11.1094]])
12661,tensor([[11.1148]])
12662,tensor([[11.1262]])
12663,tensor([[11.1362]])
12664,tensor([[11.1816]])
12665,tensor([[11.2022]])
12666,tensor([[11.2250]])
12667,tensor([[11.2405]])
12668,tensor([[11.2346]])
12669,tensor([[11.2242]])
12670,tensor([[11.2262]])
12671,tensor([[11.2349]])
12672,tensor([[11.2488]])
12673,tensor([[11.2527]])
12674,tensor([[11.2535]])
12675,tensor([[11.2647]])
12676,tensor([[11.2682]])
12677,tensor([[11.2786]])
12678,tensor([[11.2883]])
12679,tensor([[11.3035]])
12680,tensor([[11.3184]])
12681,tensor([[11.3279]])
12682,tensor([[11.3242]])
12683,tensor([[11.3029]])
12684,tensor([[11.2340]])
12685,tensor([[11.2023]])
12686,tensor([[11.1676]])
12687,tensor([[11.1330]])
12688,tensor([[11.0845]])
12689,tensor([[11.0693]])
12690,tensor([[11.0387]])
12691,tensor([[11.0155]])
12692,tensor([[11.0292]])
12693,tensor([[11.0567]])
12694,tensor([[11.0718]])
12695,tensor([[11.0980]])
12696,tensor([[11.1177]])
12697,tensor([[11.1371]])
12698,tensor([[11.1476]])
12699,tensor([[11.1889]])
12700,tensor([[11.1934]])
12701,tensor([[11.1994]])
12702,tensor([[11.2035]])
12703,tensor([[11.1900]])
12704,tensor([[11.1797]])
12705,tensor([[11.1462]])
12706,tensor([[11.1274]])
12707,tensor([[11.0984]])
12708,tensor([[11.0708]])
12709,tensor([[11.0586]])
12710,tensor([[10.9779]])
12711,tensor([[10.9460]])
12712,tensor([[10.9245]])
12713,tensor([[10.8939]])
12714,tensor([[10.8363]])
12715,tensor([[10.8147]])
12716,tensor([[10.7971]])
12717,tensor([[10.7716]])
12718,tensor([[10.7519]])
12719,tensor([[10.7018]])
12720,tensor([[10.6869]])
12721,tensor([[10.6362]])
12722,tensor([[10.6223]])
12723,tensor([[10.5969]])
12724,tensor([[10.5817]])
12725,tensor([[10.5727]])
12726,tensor([[10.5952]])
12727,tensor([[10.5982]])
12728,tensor([[10.6209]])
12729,tensor([[10.6597]])
12730,tensor([[10.6821]])
12731,tensor([[10.7025]])
12732,tensor([[10.7356]])
12733,tensor([[10.7514]])
12734,tensor([[10.7615]])
12735,tensor([[10.7782]])
12736,tensor([[10.7723]])
12737,tensor([[10.7621]])
12738,tensor([[10.7446]])
12739,tensor([[10.7324]])
12740,tensor([[10.7298]])
12741,tensor([[10.7361]])
12742,tensor([[10.7377]])
12743,tensor([[10.7397]])
12744,tensor([[10.7334]])
12745,tensor([[10.7157]])
12746,tensor([[10.7054]])
12747,tensor([[10.7000]])
12748,tensor([[10.6735]])
12749,tensor([[10.6468]])
12750,tensor([[10.6365]])
12751,tensor([[10.6214]])
12752,tensor([[10.5513]])
12753,tensor([[10.5358]])
12754,tensor([[10.5275]])
12755,tensor([[10.5149]])
12756,tensor([[10.4922]])
12757,tensor([[10.4805]])
12758,tensor([[10.4726]])
12759,tensor([[10.4523]])
12760,tensor([[10.4371]])
12761,tensor([[10.4360]])
12762,tensor([[10.4356]])
12763,tensor([[10.4332]])
12764,tensor([[10.4290]])
12765,tensor([[10.4195]])
12766,tensor([[10.4004]])
12767,tensor([[10.3878]])
12768,tensor([[10.3886]])
12769,tensor([[10.4053]])
12770,tensor([[10.4269]])
12771,tensor([[10.4250]])
12772,tensor([[10.4189]])
12773,tensor([[10.4190]])
12774,tensor([[10.4520]])
12775,tensor([[10.4748]])
12776,tensor([[10.4997]])
12777,tensor([[10.5359]])
12778,tensor([[10.5940]])
12779,tensor([[10.6904]])
12780,tensor([[10.7414]])
12781,tensor([[10.7964]])
12782,tensor([[10.8601]])
12783,tensor([[10.9693]])
12784,tensor([[11.0188]])
12785,tensor([[11.0368]])
12786,tensor([[11.1125]])
12787,tensor([[11.1384]])
12788,tensor([[11.1485]])
12789,tensor([[11.1655]])
12790,tensor([[11.1724]])
12791,tensor([[11.1819]])
12792,tensor([[11.1684]])
12793,tensor([[11.1542]])
12794,tensor([[11.1367]])
12795,tensor([[11.0993]])
12796,tensor([[11.0677]])
12797,tensor([[11.0202]])
12798,tensor([[10.9803]])
12799,tensor([[10.9342]])
12800,tensor([[10.9054]])
12801,tensor([[10.8367]])
12802,tensor([[10.7815]])
12803,tensor([[10.7308]])
12804,tensor([[10.6875]])
12805,tensor([[10.6705]])
12806,tensor([[10.6776]])
12807,tensor([[10.6862]])
12808,tensor([[10.6918]])
12809,tensor([[10.6992]])
12810,tensor([[10.6992]])
12811,tensor([[10.6915]])
12812,tensor([[10.6952]])
12813,tensor([[10.6966]])
12814,tensor([[10.7114]])
12815,tensor([[10.7159]])
12816,tensor([[10.7263]])
12817,tensor([[10.7346]])
12818,tensor([[10.7573]])
12819,tensor([[10.7807]])
12820,tensor([[10.8072]])
12821,tensor([[10.8072]])
12822,tensor([[10.8101]])
12823,tensor([[10.8237]])
12824,tensor([[10.8334]])
12825,tensor([[10.8710]])
12826,tensor([[10.8896]])
12827,tensor([[10.8667]])
12828,tensor([[10.8457]])
12829,tensor([[10.8401]])
12830,tensor([[10.8548]])
12831,tensor([[10.8683]])
12832,tensor([[10.8768]])
12833,tensor([[10.8951]])
12834,tensor([[10.9190]])
12835,tensor([[10.9280]])
12836,tensor([[10.9151]])
12837,tensor([[10.9206]])
12838,tensor([[10.9315]])
12839,tensor([[10.9335]])
12840,tensor([[10.9695]])
12841,tensor([[10.9699]])
12842,tensor([[10.9870]])
12843,tensor([[11.0126]])
12844,tensor([[11.0338]])
12845,tensor([[11.0345]])
12846,tensor([[11.0259]])
12847,tensor([[11.0114]])
12848,tensor([[10.9965]])
12849,tensor([[10.9786]])
12850,tensor([[10.9779]])
12851,tensor([[11.0086]])
12852,tensor([[11.0304]])
12853,tensor([[11.0621]])
12854,tensor([[11.0843]])
12855,tensor([[11.1097]])
12856,tensor([[11.1490]])
12857,tensor([[11.1885]])
12858,tensor([[11.2145]])
12859,tensor([[11.2368]])
12860,tensor([[11.2367]])
12861,tensor([[11.2071]])
12862,tensor([[11.1498]])
12863,tensor([[11.1054]])
12864,tensor([[11.0748]])
12865,tensor([[11.0377]])
12866,tensor([[11.0260]])
12867,tensor([[11.0184]])
12868,tensor([[11.0057]])
12869,tensor([[10.9973]])
12870,tensor([[10.9875]])
12871,tensor([[10.9733]])
12872,tensor([[10.9589]])
12873,tensor([[10.9287]])
12874,tensor([[10.9227]])
12875,tensor([[10.9216]])
12876,tensor([[10.9287]])
12877,tensor([[10.9345]])
12878,tensor([[10.9416]])
12879,tensor([[10.9471]])
12880,tensor([[10.9510]])
12881,tensor([[10.9473]])
12882,tensor([[10.9643]])
12883,tensor([[11.0019]])
12884,tensor([[11.0475]])
12885,tensor([[11.1125]])
12886,tensor([[11.1427]])
12887,tensor([[11.1902]])
12888,tensor([[11.3508]])
12889,tensor([[11.3774]])
12890,tensor([[11.3784]])
12891,tensor([[11.3670]])
12892,tensor([[11.3482]])
12893,tensor([[11.3298]])
12894,tensor([[11.3036]])
12895,tensor([[11.2799]])
12896,tensor([[11.2601]])
12897,tensor([[11.2365]])
12898,tensor([[11.2098]])
12899,tensor([[11.1663]])
12900,tensor([[11.1245]])
12901,tensor([[11.0684]])
12902,tensor([[11.0186]])
12903,tensor([[10.9609]])
12904,tensor([[10.9113]])
12905,tensor([[10.8501]])
12906,tensor([[10.8084]])
12907,tensor([[10.7449]])
12908,tensor([[10.7144]])
12909,tensor([[10.6734]])
12910,tensor([[10.6299]])
12911,tensor([[10.5955]])
12912,tensor([[10.5688]])
12913,tensor([[10.5370]])
12914,tensor([[10.5148]])
12915,tensor([[10.5162]])
12916,tensor([[10.5245]])
12917,tensor([[10.5432]])
12918,tensor([[10.5644]])
12919,tensor([[10.6161]])
12920,tensor([[10.6582]])
12921,tensor([[10.6811]])
12922,tensor([[10.7043]])
12923,tensor([[10.7334]])
12924,tensor([[10.7548]])
12925,tensor([[10.7892]])
12926,tensor([[10.8018]])
12927,tensor([[10.8766]])
12928,tensor([[10.9227]])
12929,tensor([[10.9169]])
12930,tensor([[10.8697]])
12931,tensor([[10.8513]])
12932,tensor([[10.8395]])
12933,tensor([[10.8205]])
12934,tensor([[10.7944]])
12935,tensor([[10.7851]])
12936,tensor([[10.7842]])
12937,tensor([[10.7807]])
12938,tensor([[10.7892]])
12939,tensor([[10.7881]])
12940,tensor([[10.7692]])
12941,tensor([[10.7643]])
12942,tensor([[10.7450]])
12943,tensor([[10.7347]])
12944,tensor([[10.7140]])
12945,tensor([[10.6777]])
12946,tensor([[10.6436]])
12947,tensor([[10.6221]])
12948,tensor([[10.6054]])
12949,tensor([[10.5999]])
12950,tensor([[10.5921]])
12951,tensor([[10.5887]])
12952,tensor([[10.6002]])
12953,tensor([[10.6011]])
12954,tensor([[10.6136]])
12955,tensor([[10.6199]])
12956,tensor([[10.6434]])
12957,tensor([[10.7162]])
12958,tensor([[10.7763]])
12959,tensor([[10.8096]])
12960,tensor([[10.8521]])
12961,tensor([[10.8985]])
12962,tensor([[10.9075]])
12963,tensor([[10.9251]])
12964,tensor([[10.9352]])
12965,tensor([[10.9518]])
12966,tensor([[10.9835]])
12967,tensor([[10.9895]])
12968,tensor([[11.0086]])
12969,tensor([[11.0034]])
12970,tensor([[11.0140]])
12971,tensor([[11.0382]])
12972,tensor([[11.0756]])
12973,tensor([[11.0835]])
12974,tensor([[11.0784]])
12975,tensor([[11.0839]])
12976,tensor([[11.0848]])
12977,tensor([[11.0805]])
12978,tensor([[11.0578]])
12979,tensor([[11.0393]])
12980,tensor([[11.0239]])
12981,tensor([[11.0165]])
12982,tensor([[11.0193]])
12983,tensor([[11.0401]])
12984,tensor([[11.0507]])
12985,tensor([[11.0598]])
12986,tensor([[11.0718]])
12987,tensor([[11.0808]])
12988,tensor([[11.0798]])
12989,tensor([[11.0783]])
12990,tensor([[11.0716]])
12991,tensor([[11.0581]])
12992,tensor([[11.0540]])
12993,tensor([[11.0628]])
12994,tensor([[11.0790]])
12995,tensor([[11.1062]])
12996,tensor([[11.1091]])
12997,tensor([[11.0646]])
12998,tensor([[11.0353]])
12999,tensor([[10.9976]])
13000,tensor([[10.8582]])
13001,tensor([[10.8234]])
13002,tensor([[10.7775]])
13003,tensor([[10.7485]])
13004,tensor([[10.7304]])
13005,tensor([[10.7280]])
13006,tensor([[10.7733]])
13007,tensor([[10.8207]])
13008,tensor([[10.8206]])
13009,tensor([[10.8160]])
13010,tensor([[10.8110]])
13011,tensor([[10.8204]])
13012,tensor([[10.8328]])
13013,tensor([[10.8490]])
13014,tensor([[10.9040]])
13015,tensor([[10.9375]])
13016,tensor([[10.9566]])
13017,tensor([[10.9784]])
13018,tensor([[11.0003]])
13019,tensor([[11.0209]])
13020,tensor([[11.0298]])
13021,tensor([[11.0456]])
13022,tensor([[11.0654]])
13023,tensor([[11.1008]])
13024,tensor([[11.1268]])
13025,tensor([[11.1563]])
13026,tensor([[11.1795]])
13027,tensor([[11.1884]])
13028,tensor([[11.1809]])
13029,tensor([[11.1635]])
13030,tensor([[11.1423]])
13031,tensor([[11.1331]])
13032,tensor([[11.0988]])
13033,tensor([[11.0863]])
13034,tensor([[11.0772]])
13035,tensor([[11.0742]])
13036,tensor([[11.0864]])
13037,tensor([[11.1078]])
13038,tensor([[11.1312]])
13039,tensor([[11.1264]])
13040,tensor([[11.1123]])
13041,tensor([[11.0732]])
13042,tensor([[11.0417]])
13043,tensor([[11.0343]])
13044,tensor([[11.0199]])
13045,tensor([[10.9879]])
13046,tensor([[10.9614]])
13047,tensor([[10.9346]])
13048,tensor([[10.9094]])
13049,tensor([[10.8876]])
13050,tensor([[10.8693]])
13051,tensor([[10.8454]])
13052,tensor([[10.8179]])
13053,tensor([[10.7504]])
13054,tensor([[10.7270]])
13055,tensor([[10.6951]])
13056,tensor([[10.6645]])
13057,tensor([[10.6445]])
13058,tensor([[10.6201]])
13059,tensor([[10.5889]])
13060,tensor([[10.5668]])
13061,tensor([[10.5233]])
13062,tensor([[10.4906]])
13063,tensor([[10.4890]])
13064,tensor([[10.4929]])
13065,tensor([[10.5088]])
13066,tensor([[10.5213]])
13067,tensor([[10.5244]])
13068,tensor([[10.5223]])
13069,tensor([[10.5124]])
13070,tensor([[10.5020]])
13071,tensor([[10.4885]])
13072,tensor([[10.4739]])
13073,tensor([[10.4595]])
13074,tensor([[10.4545]])
13075,tensor([[10.4732]])
13076,tensor([[10.4898]])
13077,tensor([[10.4920]])
13078,tensor([[10.4890]])
13079,tensor([[10.4788]])
13080,tensor([[10.4717]])
13081,tensor([[10.4637]])
13082,tensor([[10.4508]])
13083,tensor([[10.4358]])
13084,tensor([[10.4158]])
13085,tensor([[10.3890]])
13086,tensor([[10.3865]])
13087,tensor([[10.3897]])
13088,tensor([[10.3950]])
13089,tensor([[10.3961]])
13090,tensor([[10.3965]])
13091,tensor([[10.4046]])
13092,tensor([[10.4174]])
13093,tensor([[10.4307]])
13094,tensor([[10.4492]])
13095,tensor([[10.4700]])
13096,tensor([[10.5207]])
13097,tensor([[10.5447]])
13098,tensor([[10.5580]])
13099,tensor([[10.5858]])
13100,tensor([[10.6619]])
13101,tensor([[10.7628]])
13102,tensor([[10.8243]])
13103,tensor([[10.8993]])
13104,tensor([[10.9445]])
13105,tensor([[10.9752]])
13106,tensor([[11.0021]])
13107,tensor([[11.0262]])
13108,tensor([[11.0606]])
13109,tensor([[11.1081]])
13110,tensor([[11.1522]])
13111,tensor([[11.2000]])
13112,tensor([[11.2503]])
13113,tensor([[11.3089]])
13114,tensor([[11.4118]])
13115,tensor([[11.4637]])
13116,tensor([[11.5445]])
13117,tensor([[11.5862]])
13118,tensor([[11.6224]])
13119,tensor([[11.6528]])
13120,tensor([[11.6782]])
13121,tensor([[11.6966]])
13122,tensor([[11.7014]])
13123,tensor([[11.6940]])
13124,tensor([[11.6907]])
13125,tensor([[11.6818]])
13126,tensor([[11.6588]])
13127,tensor([[11.6461]])
13128,tensor([[11.5929]])
13129,tensor([[11.5689]])
13130,tensor([[11.5334]])
13131,tensor([[11.4900]])
13132,tensor([[11.4438]])
13133,tensor([[11.3911]])
13134,tensor([[11.3437]])
13135,tensor([[11.3148]])
13136,tensor([[11.3001]])
13137,tensor([[11.2744]])
13138,tensor([[11.2416]])
13139,tensor([[11.1838]])
13140,tensor([[11.1560]])
13141,tensor([[11.1091]])
13142,tensor([[11.0632]])
13143,tensor([[11.0174]])
13144,tensor([[10.9776]])
13145,tensor([[10.9253]])
13146,tensor([[10.8791]])
13147,tensor([[10.8368]])
13148,tensor([[10.8014]])
13149,tensor([[10.7673]])
13150,tensor([[10.7458]])
13151,tensor([[10.7274]])
13152,tensor([[10.7179]])
13153,tensor([[10.7038]])
13154,tensor([[10.6881]])
13155,tensor([[10.6729]])
13156,tensor([[10.6724]])
13157,tensor([[10.6661]])
13158,tensor([[10.6775]])
13159,tensor([[10.6749]])
13160,tensor([[10.6540]])
13161,tensor([[10.6278]])
13162,tensor([[10.5535]])
13163,tensor([[10.5198]])
13164,tensor([[10.4784]])
13165,tensor([[10.4288]])
13166,tensor([[10.3709]])
13167,tensor([[10.3590]])
13168,tensor([[10.3438]])
13169,tensor([[10.3329]])
13170,tensor([[10.3188]])
13171,tensor([[10.3101]])
13172,tensor([[10.2992]])
13173,tensor([[10.2958]])
13174,tensor([[10.2837]])
13175,tensor([[10.2658]])
13176,tensor([[10.2726]])
13177,tensor([[10.2702]])
13178,tensor([[10.2531]])
13179,tensor([[10.2341]])
13180,tensor([[10.2144]])
13181,tensor([[10.1871]])
13182,tensor([[10.1617]])
13183,tensor([[10.1350]])
13184,tensor([[10.0976]])
13185,tensor([[10.0138]])
13186,tensor([[9.9869]])
13187,tensor([[9.9673]])
13188,tensor([[9.9462]])
13189,tensor([[9.9171]])
13190,tensor([[9.8871]])
13191,tensor([[9.8655]])
13192,tensor([[9.8517]])
13193,tensor([[9.8318]])
13194,tensor([[9.8075]])
13195,tensor([[9.7978]])
13196,tensor([[9.8029]])
13197,tensor([[9.8026]])
13198,tensor([[9.8048]])
13199,tensor([[9.7919]])
13200,tensor([[9.7838]])
13201,tensor([[9.7752]])
13202,tensor([[9.7667]])
13203,tensor([[9.7667]])
13204,tensor([[9.7746]])
13205,tensor([[9.7868]])
13206,tensor([[9.7925]])
13207,tensor([[9.8073]])
13208,tensor([[9.8115]])
13209,tensor([[9.8113]])
13210,tensor([[9.8213]])
13211,tensor([[9.8292]])
13212,tensor([[9.8391]])
13213,tensor([[9.8468]])
13214,tensor([[9.8763]])
13215,tensor([[9.8941]])
13216,tensor([[9.9165]])
13217,tensor([[9.9286]])
13218,tensor([[9.9769]])
13219,tensor([[10.0135]])
13220,tensor([[10.0440]])
13221,tensor([[10.1235]])
13222,tensor([[10.1574]])
13223,tensor([[10.1892]])
13224,tensor([[10.2150]])
13225,tensor([[10.2332]])
13226,tensor([[10.2752]])
13227,tensor([[10.3182]])
13228,tensor([[10.3535]])
13229,tensor([[10.3848]])
13230,tensor([[10.4200]])
13231,tensor([[10.4531]])
13232,tensor([[10.4826]])
13233,tensor([[10.5171]])
13234,tensor([[10.5253]])
13235,tensor([[10.5459]])
13236,tensor([[10.5757]])
13237,tensor([[10.6582]])
13238,tensor([[10.6884]])
13239,tensor([[10.7126]])
13240,tensor([[10.7850]])
13241,tensor([[10.8316]])
13242,tensor([[10.8522]])
13243,tensor([[10.8760]])
13244,tensor([[10.8914]])
13245,tensor([[10.9210]])
13246,tensor([[10.9321]])
13247,tensor([[10.9367]])
13248,tensor([[10.9415]])
13249,tensor([[10.9666]])
13250,tensor([[10.9728]])
13251,tensor([[10.9696]])
13252,tensor([[10.9642]])
13253,tensor([[10.9581]])
13254,tensor([[10.9483]])
13255,tensor([[10.9326]])
13256,tensor([[10.9129]])
13257,tensor([[10.8989]])
13258,tensor([[10.8861]])
13259,tensor([[10.8708]])
13260,tensor([[10.8538]])
13261,tensor([[10.8413]])
13262,tensor([[10.8330]])
13263,tensor([[10.8350]])
13264,tensor([[10.8770]])
13265,tensor([[10.8894]])
13266,tensor([[10.8958]])
13267,tensor([[10.9210]])
13268,tensor([[10.9624]])
13269,tensor([[10.9907]])
13270,tensor([[11.0121]])
13271,tensor([[11.0249]])
13272,tensor([[11.0282]])
13273,tensor([[11.0480]])
13274,tensor([[11.0623]])
13275,tensor([[11.0762]])
13276,tensor([[11.0989]])
13277,tensor([[11.1223]])
13278,tensor([[11.1291]])
13279,tensor([[11.1283]])
13280,tensor([[11.1400]])
13281,tensor([[11.1634]])
13282,tensor([[11.1802]])
13283,tensor([[11.2092]])
13284,tensor([[11.2657]])
13285,tensor([[11.3015]])
13286,tensor([[11.3236]])
13287,tensor([[11.3070]])
13288,tensor([[11.2660]])
13289,tensor([[11.2302]])
13290,tensor([[11.2010]])
13291,tensor([[11.1929]])
13292,tensor([[11.2005]])
13293,tensor([[11.1972]])
13294,tensor([[11.1767]])
13295,tensor([[11.1490]])
13296,tensor([[11.1326]])
13297,tensor([[11.1134]])
13298,tensor([[11.0544]])
13299,tensor([[11.0261]])
13300,tensor([[10.9932]])
13301,tensor([[10.9579]])
13302,tensor([[10.8899]])
13303,tensor([[10.8154]])
13304,tensor([[10.7861]])
13305,tensor([[10.7571]])
13306,tensor([[10.7391]])
13307,tensor([[10.7781]])
13308,tensor([[10.8002]])
13309,tensor([[10.8332]])
13310,tensor([[10.8548]])
13311,tensor([[10.8837]])
13312,tensor([[10.8974]])
13313,tensor([[10.8867]])
13314,tensor([[10.9007]])
13315,tensor([[10.9080]])
13316,tensor([[10.9000]])
13317,tensor([[10.8814]])
13318,tensor([[10.8856]])
13319,tensor([[10.8820]])
13320,tensor([[10.9024]])
13321,tensor([[10.9678]])
13322,tensor([[11.0254]])
13323,tensor([[11.0461]])
13324,tensor([[11.0721]])
13325,tensor([[11.0992]])
13326,tensor([[11.1208]])
13327,tensor([[11.1593]])
13328,tensor([[11.1870]])
13329,tensor([[11.2064]])
13330,tensor([[11.1968]])
13331,tensor([[11.1798]])
13332,tensor([[11.1675]])
13333,tensor([[11.1589]])
13334,tensor([[11.1588]])
13335,tensor([[11.1567]])
13336,tensor([[11.1391]])
13337,tensor([[11.0994]])
13338,tensor([[11.0461]])
13339,tensor([[10.9942]])
13340,tensor([[10.9450]])
13341,tensor([[10.9191]])
13342,tensor([[10.8776]])
13343,tensor([[10.8433]])
13344,tensor([[10.8400]])
13345,tensor([[10.8282]])
13346,tensor([[10.8152]])
13347,tensor([[10.7954]])
13348,tensor([[10.7603]])
13349,tensor([[10.7295]])
13350,tensor([[10.6914]])
13351,tensor([[10.6645]])
13352,tensor([[10.6443]])
13353,tensor([[10.5773]])
13354,tensor([[10.5455]])
13355,tensor([[10.5397]])
13356,tensor([[10.5388]])
13357,tensor([[10.5519]])
13358,tensor([[10.5474]])
13359,tensor([[10.5498]])
13360,tensor([[10.5771]])
13361,tensor([[10.6142]])
13362,tensor([[10.6536]])
13363,tensor([[10.6733]])
13364,tensor([[10.6853]])
13365,tensor([[10.6934]])
13366,tensor([[10.7121]])
13367,tensor([[10.7385]])
13368,tensor([[10.7541]])
13369,tensor([[10.7434]])
13370,tensor([[10.7402]])
13371,tensor([[10.7520]])
13372,tensor([[10.7700]])
13373,tensor([[10.7734]])
13374,tensor([[10.7750]])
13375,tensor([[10.7854]])
13376,tensor([[10.7938]])
13377,tensor([[10.7875]])
13378,tensor([[10.7752]])
13379,tensor([[10.7402]])
13380,tensor([[10.7165]])
13381,tensor([[10.6855]])
13382,tensor([[10.6697]])
13383,tensor([[10.6608]])
13384,tensor([[10.6427]])
13385,tensor([[10.6305]])
13386,tensor([[10.6192]])
13387,tensor([[10.5929]])
13388,tensor([[10.5858]])
13389,tensor([[10.5551]])
13390,tensor([[10.5412]])
13391,tensor([[10.5427]])
13392,tensor([[10.5547]])
13393,tensor([[10.5687]])
13394,tensor([[10.5619]])
13395,tensor([[10.5576]])
13396,tensor([[10.5597]])
13397,tensor([[10.5491]])
13398,tensor([[10.4783]])
13399,tensor([[10.4436]])
13400,tensor([[10.3971]])
13401,tensor([[10.3782]])
13402,tensor([[10.3643]])
13403,tensor([[10.3707]])
13404,tensor([[10.3806]])
13405,tensor([[10.3973]])
13406,tensor([[10.4167]])
13407,tensor([[10.4406]])
13408,tensor([[10.4449]])
13409,tensor([[10.4522]])
13410,tensor([[10.4688]])
13411,tensor([[10.4815]])
13412,tensor([[10.5031]])
13413,tensor([[10.5209]])
13414,tensor([[10.5255]])
13415,tensor([[10.5222]])
13416,tensor([[10.5078]])
13417,tensor([[10.5057]])
13418,tensor([[10.5083]])
13419,tensor([[10.5110]])
13420,tensor([[10.5172]])
13421,tensor([[10.5127]])
13422,tensor([[10.4967]])
13423,tensor([[10.4720]])
13424,tensor([[10.4482]])
13425,tensor([[10.4034]])
13426,tensor([[10.3953]])
13427,tensor([[10.3712]])
13428,tensor([[10.3316]])
13429,tensor([[10.2674]])
13430,tensor([[10.2201]])
13431,tensor([[10.1595]])
13432,tensor([[9.9185]])
13433,tensor([[9.8699]])
13434,tensor([[9.8155]])
13435,tensor([[9.7328]])
13436,tensor([[9.6837]])
13437,tensor([[9.6201]])
13438,tensor([[9.5757]])
13439,tensor([[9.5165]])
13440,tensor([[9.4419]])
13441,tensor([[9.3887]])
13442,tensor([[9.3487]])
13443,tensor([[9.3109]])
13444,tensor([[9.2502]])
13445,tensor([[9.2292]])
13446,tensor([[9.2163]])
13447,tensor([[9.2100]])
13448,tensor([[9.2096]])
13449,tensor([[9.2160]])
13450,tensor([[9.2364]])
13451,tensor([[9.2516]])
13452,tensor([[9.2971]])
13453,tensor([[9.3283]])
13454,tensor([[9.3780]])
13455,tensor([[9.4219]])
13456,tensor([[9.4707]])
13457,tensor([[9.5268]])
13458,tensor([[9.5820]])
13459,tensor([[9.6121]])
13460,tensor([[9.6356]])
13461,tensor([[9.6667]])
13462,tensor([[9.6950]])
13463,tensor([[9.7171]])
13464,tensor([[9.7434]])
13465,tensor([[9.7727]])
13466,tensor([[9.7657]])
13467,tensor([[9.7524]])
13468,tensor([[9.7348]])
13469,tensor([[9.7091]])
13470,tensor([[9.6668]])
13471,tensor([[9.5721]])
13472,tensor([[9.5444]])
13473,tensor([[9.5269]])
13474,tensor([[9.5199]])
13475,tensor([[9.5099]])
13476,tensor([[9.5064]])
13477,tensor([[9.4625]])
13478,tensor([[9.4636]])
13479,tensor([[9.4577]])
13480,tensor([[9.4501]])
13481,tensor([[9.4432]])
13482,tensor([[9.4319]])
13483,tensor([[9.4165]])
13484,tensor([[9.4063]])
13485,tensor([[9.4011]])
13486,tensor([[9.3819]])
13487,tensor([[9.3741]])
13488,tensor([[9.3759]])
13489,tensor([[9.3958]])
13490,tensor([[9.4082]])
13491,tensor([[9.4178]])
13492,tensor([[9.4232]])
